ID,Question,Label
Q3096,How do the study regulations address the communication of module changes to students?,RAG Search
Q3097,What is the process for notifying students of adjustments in module assignments according to the study regulations?,RAG Search
Q3098,How are updates to the module lists handled in the study regulations?,RAG Search
Q3099,What responsibilities does the examination board have in adapting the module assignments?,RAG Search
Q3100,How does the study regulations ensure that module assignments remain up-to-date with the curriculum?,RAG Search
Q3101,What is the function of the general part of the study regulations?,RAG Search
Q3102,How do the study regulations define the overall structure of the Master’s programs in technical fields?,RAG Search
Q3103,What are the key legal bases for the study regulations as mentioned in the document?,RAG Search
Q3104,How does the study regulations reference the Higher Education Act of Saxony-Anhalt?,RAG Search
Q3105,What is the significance of the official announcement (Amtliche Bekanntmachung) in the study regulations?,RAG Search
Q3106,How does the study regulations incorporate changes mandated by state or federal law?,RAG Search
Q3107,What flexibility does the study regulations offer in response to external events such as a pandemic?,RAG Search
Q3108,How are changes to examination procedures authorized in the study regulations?,RAG Search
Q3109,What is the notice period required for changes in exam formats according to the study regulations?,RAG Search
Q3110,How does the study regulations describe the responsibilities of the Prüfungsausschuss (examination board)?,RAG Search
Q3111,What is the role of the Prüfungsamt (examination office) as defined in the study regulations?,RAG Search
Q3112,How does the study regulations ensure the independence of examiners?,RAG Search
Q3113,What measures are taken in the study regulations to maintain confidentiality during exams?,RAG Search
Q3114,How does the study regulations describe the participation rights of non-examining board members?,RAG Search
Q3115,What are the procedures for appointing additional examiners if needed according to the study regulations?,RAG Search
Q3116,How does the study regulations handle the evaluation of examinations conducted by multiple examiners?,RAG Search
Q3117,What calculation method is used to determine a final module grade in the study regulations?,RAG Search
